date,product_id,product_name,category,is_perishable,shelf_life_days,quantity_sold,unit_price,cost_price,total_amount,day_of_week,is_weekend,is_holiday,month,year,week_of_year,temperature_avg,rainfall_mm,weather_condition,neighbourhood_activity,profit_margin,spoilage_risk_score
2025-04-01,P007,Oranges (kg),Fruits,True,10,16,180.0,120.0,2880.0,Tuesday,False,False,4,2025,14,20.2,0.0,Overcast,1,0.3333,0.166
2025-04-01,P008,Maize Flour (2kg),Staples,False,180,34,220.0,165.0,7480.0,Tuesday,False,False,4,2025,14,20.2,0.0,Overcast,1,0.25,0.0
2025-04-01,P009,Wheat Flour (1kg),Staples,False,180,17,130.0,95.0,2210.0,Tuesday,False,False,4,2025,14,20.2,0.0,Overcast,1,0.2692,0.0
2025-04-01,P010,Rice (2kg),Staples,False,365,19,300.0,225.0,5700.0,Tuesday,False,False,4,2025,14,20.2,0.0,Overcast,1,0.25,0.0
2025-04-01,P011,Cooking Oil (1L),Cooking,False,365,13,350.0,270.0,4550.0,Tuesday,False,False,4,2025,14,20.2,0.0,Overcast,1,0.2286,0.0
2025-04-01,P012,Sugar (1kg),Condiments,False,730,22,180.0,135.0,3960.0,Tuesday,False,False,4,2025,14,20.2,0.0,Overcast,1,0.25,0.0
2025-04-01,P013,Salt (500g),Condiments,False,730,14,55.0,35.0,770.0,Tuesday,False,False,4,2025,14,20.2,0.0,Overcast,1,0.3636,0.0
2025-04-01,P014,Soda (500ml),Beverages,False,180,25,80.0,56.0,2000.0,Tuesday,False,False,4,2025,14,20.2,0.0,Overcast,1,0.3,0.0
2025-04-01,P015,Water (500ml),Beverages,False,365,23,50.0,30.0,1150.0,Tuesday,False,False,4,2025,14,20.2,0.0,Overcast,1,0.4,0.0
2025-04-01,P016,Black Tea Leaves,Beverages,False,365,23,100.0,70.0,2300.0,Tuesday,False,False,4,2025,14,20.2,0.0,Overcast,1,0.3,0.0
2025-04-01,P017,Bathing Soap,Personal Care,False,730,8,130.0,90.0,1040.0,Tuesday,False,False,4,2025,14,20.2,0.0,Overcast,1,0.3077,0.0
2025-04-01,P018,Washing Powder (500g),Household,False,730,6,170.0,125.0,1020.0,Tuesday,False,False,4,2025,14,20.2,0.0,Overcast,1,0.2647,0.0
2025-04-01,P019,Matches (box),Household,False,730,38,25.0,14.0,950.0,Tuesday,False,False,4,2025,14,20.2,0.0,Overcast,1,0.44,0.0
2025-04-01,P020,Mandazi Mix (500g),Bakery,True,7,18,130.0,90.0,2340.0,Tuesday,False,False,4,2025,14,20.2,0.0,Overcast,1,0.3077,0.2089
2025-04-02,P001,Fresh Milk (1L),Dairy,True,3,25,85.0,63.0,2125.0,Wednesday,False,False,4,2025,14,19.9,0.0,Overcast,1,0.2588,0.3903
2025-04-02,P002,Eggs (tray 30),Dairy,True,14,10,450.0,345.0,4500.0,Wednesday,False,False,4,2025,14,19.9,0.0,Overcast,1,0.2333,0.1284
2025-04-02,P003,Sliced Bread,Bakery,True,5,27,75.0,52.0,2025.0,Wednesday,False,False,4,2025,14,19.9,0.0,Overcast,1,0.3067,0.257
2025-04-02,P004,Tomatoes (kg),Vegetables,True,7,13,120.0,82.0,1560.0,Wednesday,False,False,4,2025,14,19.9,0.0,Overcast,1,0.3167,0.2532
2025-04-02,P005,Onions (kg),Vegetables,True,21,17,130.0,88.0,2210.0,Wednesday,False,False,4,2025,14,19.9,0.0,Overcast,1,0.3231,0.1046
2025-04-02,P006,Bananas (bunch),Fruits,True,5,13,160.0,108.0,2080.0,Wednesday,False,False,4,2025,14,19.9,0.0,Overcast,1,0.325,0.257
2025-04-02,P007,Oranges (kg),Fruits,True,10,10,180.0,120.0,1800.0,Wednesday,False,False,4,2025,14,19.9,0.0,Overcast,1,0.3333,0.157
2025-04-02,P008,Maize Flour (2kg),Staples,False,180,30,220.0,165.0,6600.0,Wednesday,False,False,4,2025,14,19.9,0.0,Overcast,1,0.25,0.0
2025-04-02,P009,Wheat Flour (1kg),Staples,False,180,23,130.0,95.0,2990.0,Wednesday,False,False,4,2025,14,19.9,0.0,Overcast,1,0.2692,0.0
2025-04-02,P010,Rice (2kg),Staples,False,365,18,300.0,225.0,5400.0,Wednesday,False,False,4,2025,14,19.9,0.0,Overcast,1,0.25,0.0
2025-04-02,P011,Cooking Oil (1L),Cooking,False,365,11,350.0,270.0,3850.0,Wednesday,False,False,4,2025,14,19.9,0.0,Overcast,1,0.2286,0.0
2025-04-02,P012,Sugar (1kg),Condiments,False,730,26,180.0,135.0,4680.0,Wednesday,False,False,4,2025,14,19.9,0.0,Overcast,1,0.25,0.0
2025-04-02,P013,Salt (500g),Condiments,False,730,23,55.0,35.0,1265.0,Wednesday,False,False,4,2025,14,19.9,0.0,Overcast,1,0.3636,0.0
2025-04-02,P014,Soda (500ml),Beverages,False,180,14,80.0,56.0,1120.0,Wednesday,False,False,4,2025,14,19.9,0.0,Overcast,1,0.3,0.0
2025-04-02,P015,Water (500ml),Beverages,False,365,32,50.0,30.0,1600.0,Wednesday,False,False,4,2025,14,19.9,0.0,Overcast,1,0.4,0.0
2025-04-02,P016,Black Tea Leaves,Beverages,False,365,25,100.0,70.0,2500.0,Wednesday,False,False,4,2025,14,19.9,0.0,Overcast,1,0.3,0.0
2025-04-02,P017,Bathing Soap,Personal Care,False,730,10,130.0,90.0,1300.0,Wednesday,False,False,4,2025,14,19.9,0.0,Overcast,1,0.3077,0.0
2025-04-02,P018,Washing Powder (500g),Household,False,730,9,170.0,125.0,1530.0,Wednesday,False,False,4,2025,14,19.9,0.0,Overcast,1,0.2647,0.0
2025-04-02,P019,Matches (box),Household,False,730,29,25.0,14.0,725.0,Wednesday,False,False,4,2025,14,19.9,0.0,Overcast,1,0.44,0.0
2025-04-02,P020,Mandazi Mix (500g),Bakery,True,7,17,130.0,90.0,2210.0,Wednesday,False,False,4,2025,14,19.9,0.0,Overcast,1,0.3077,0.1999
2025-04-03,P001,Fresh Milk (1L),Dairy,True,3,36,85.0,63.0,3060.0,Thursday,False,False,4,2025,14,19.4,0.0,Overcast,1,0.2588,0.3753
2025-04-03,P002,Eggs (tray 30),Dairy,True,14,12,450.0,345.0,5400.0,Thursday,False,False,4,2025,14,19.4,0.0,Overcast,1,0.2333,0.1134
2025-04-03,P003,Sliced Bread,Bakery,True,5,18,75.0,52.0,1350.0,Thursday,False,False,4,2025,14,19.4,0.0,Overcast,1,0.3067,0.242
2025-04-03,P004,Tomatoes (kg),Vegetables,True,7,21,120.0,82.0,2520.0,Thursday,False,False,4,2025,14,19.4,0.0,Overcast,1,0.3167,0.1849
2025-04-03,P005,Onions (kg),Vegetables,True,21,11,130.0,88.0,1430.0,Thursday,False,False,4,2025,14,19.4,0.0,Overcast,1,0.3231,0.123
2025-04-03,P006,Bananas (bunch),Fruits,True,5,12,160.0,108.0,1920.0,Thursday,False,False,4,2025,14,19.4,0.0,Overcast,1,0.325,0.242
2025-04-03,P007,Oranges (kg),Fruits,True,10,12,180.0,120.0,2160.0,Thursday,False,False,4,2025,14,19.4,0.0,Overcast,1,0.3333,0.142
2025-04-03,P008,Maize Flour (2kg),Staples,False,180,31,220.0,165.0,6820.0,Thursday,False,False,4,2025,14,19.4,0.0,Overcast,1,0.25,0.0
2025-04-03,P009,Wheat Flour (1kg),Staples,False,180,17,130.0,95.0,2210.0,Thursday,False,False,4,2025,14,19.4,0.0,Overcast,1,0.2692,0.0
2025-04-03,P010,Rice (2kg),Staples,False,365,26,300.0,225.0,7800.0,Thursday,False,False,4,2025,14,19.4,0.0,Overcast,1,0.25,0.0
2025-04-03,P011,Cooking Oil (1L),Cooking,False,365,27,350.0,270.0,9450.0,Thursday,False,False,4,2025,14,19.4,0.0,Overcast,1,0.2286,0.0
2025-04-03,P012,Sugar (1kg),Condiments,False,730,21,180.0,135.0,3780.0,Thursday,False,False,4,2025,14,19.4,0.0,Overcast,1,0.25,0.0
2025-04-03,P013,Salt (500g),Condiments,False,730,26,55.0,35.0,1430.0,Thursday,False,False,4,2025,14,19.4,0.0,Overcast,1,0.3636,0.0
2025-04-03,P014,Soda (500ml),Beverages,False,180,26,80.0,56.0,2080.0,Thursday,False,False,4,2025,14,19.4,0.0,Overcast,1,0.3,0.0
2025-04-03,P015,Water (500ml),Beverages,False,365,33,50.0,30.0,1650.0,Thursday,False,False,4,2025,14,19.4,0.0,Overcast,1,0.4,0.0
2025-04-03,P016,Black Tea Leaves,Beverages,False,365,34,100.0,70.0,3400.0,Thursday,False,False,4,2025,14,19.4,0.0,Overcast,1,0.3,0.0
2025-04-03,P017,Bathing Soap,Personal Care,False,730,8,130.0,90.0,1040.0,Thursday,False,False,4,2025,14,19.4,0.0,Overcast,1,0.3077,0.0
2025-04-03,P018,Washing Powder (500g),Household,False,730,8,170.0,125.0,1360.0,Thursday,False,False,4,2025,14,19.4,0.0,Overcast,1,0.2647,0.0
2025-04-03,P019,Matches (box),Household,False,730,26,25.0,14.0,650.0,Thursday,False,False,4,2025,14,19.4,0.0,Overcast,1,0.44,0.0
2025-04-03,P020,Mandazi Mix (500g),Bakery,True,7,20,130.0,90.0,2600.0,Thursday,False,False,4,2025,14,19.4,0.0,Overcast,1,0.3077,0.1849
2025-04-04,P001,Fresh Milk (1L),Dairy,True,3,14,85.0,63.0,1190.0,Friday,False,False,4,2025,14,20.0,0.0,Sunny,1,0.2588,0.5388
2025-04-04,P002,Eggs (tray 30),Dairy,True,14,9,450.0,345.0,4050.0,Friday,False,False,4,2025,14,20.0,0.0,Sunny,1,0.2333,0.1314
2025-04-04,P003,Sliced Bread,Bakery,True,5,22,75.0,52.0,1650.0,Friday,False,False,4,2025,14,20.0,0.0,Sunny,1,0.3067,0.26
2025-04-04,P004,Tomatoes (kg),Vegetables,True,7,16,120.0,82.0,1920.0,Friday,False,False,4,2025,14,20.0,0.0,Sunny,1,0.3167,0.2029
2025-04-04,P005,Onions (kg),Vegetables,True,21,12,130.0,88.0,1560.0,Friday,False,False,4,2025,14,20.0,0.0,Sunny,1,0.3231,0.1076
2025-04-04,P006,Bananas (bunch),Fruits,True,5,14,160.0,108.0,2240.0,Friday,False,False,4,2025,14,20.0,0.0,Sunny,1,0.325,0.26
2025-04-04,P007,Oranges (kg),Fruits,True,10,9,180.0,120.0,1620.0,Friday,False,False,4,2025,14,20.0,0.0,Sunny,1,0.3333,0.16
2025-04-04,P008,Maize Flour (2kg),Staples,False,180,37,220.0,165.0,8140.0,Friday,False,False,4,2025,14,20.0,0.0,Sunny,1,0.25,0.0
2025-04-04,P009,Wheat Flour (1kg),Staples,False,180,29,130.0,95.0,3770.0,Friday,False,False,4,2025,14,20.0,0.0,Sunny,1,0.2692,0.0
2025-04-04,P010,Rice (2kg),Staples,False,365,20,300.0,225.0,6000.0,Friday,False,False,4,2025,14,20.0,0.0,Sunny,1,0.25,0.0
2025-04-04,P011,Cooking Oil (1L),Cooking,False,365,16,350.0,270.0,5600.0,Friday,False,False,4,2025,14,20.0,0.0,Sunny,1,0.2286,0.0
2025-04-04,P012,Sugar (1kg),Condiments,False,730,26,180.0,135.0,4680.0,Friday,False,False,4,2025,14,20.0,0.0,Sunny,1,0.25,0.0
2025-04-04,P013,Salt (500g),Condiments,False,730,22,55.0,35.0,1210.0,Friday,False,False,4,2025,14,20.0,0.0,Sunny,1,0.3636,0.0
2025-04-04,P014,Soda (500ml),Beverages,False,180,23,80.0,56.0,1840.0,Friday,False,False,4,2025,14,20.0,0.0,Sunny,1,0.3,0.0
2025-04-04,P015,Water (500ml),Beverages,False,365,32,50.0,30.0,1600.0,Friday,False,False,4,2025,14,20.0,0.0,Sunny,1,0.4,0.0
2025-04-04,P016,Black Tea Leaves,Beverages,False,365,28,100.0,70.0,2800.0,Friday,False,False,4,2025,14,20.0,0.0,Sunny,1,0.3,0.0
2025-04-04,P017,Bathing Soap,Personal Care,False,730,14,130.0,90.0,1820.0,Friday,False,False,4,2025,14,20.0,0.0,Sunny,1,0.3077,0.0
2025-04-04,P018,Washing Powder (500g),Household,False,730,14,170.0,125.0,2380.0,Friday,False,False,4,2025,14,20.0,0.0,Sunny,1,0.2647,0.0
2025-04-04,P019,Matches (box),Household,False,730,37,25.0,14.0,925.0,Friday,False,False,4,2025,14,20.0,0.0,Sunny,1,0.44,0.0
2025-04-04,P020,Mandazi Mix (500g),Bakery,True,7,13,130.0,90.0,1690.0,Friday,False,False,4,2025,14,20.0,0.0,Sunny,1,0.3077,0.2029
2025-04-05,P001,Fresh Milk (1L),Dairy,True,3,35,85.0,63.0,2975.0,Saturday,True,False,4,2025,14,21.0,80.2,Light Rain,1,0.2588,0.5233
2025-04-05,P002,Eggs (tray 30),Dairy,True,14,10,450.0,345.0,4500.0,Saturday,True,False,4,2025,14,21.0,80.2,Light Rain,1,0.2333,0.2614
2025-04-05,P003,Sliced Bread,Bakery,True,5,20,75.0,52.0,1500.0,Saturday,True,False,4,2025,14,21.0,80.2,Light Rain,1,0.3067,0.39
2025-04-05,P004,Tomatoes (kg),Vegetables,True,7,18,120.0,82.0,2160.0,Saturday,True,False,4,2025,14,21.0,80.2,Light Rain,1,0.3167,0.3329
2025-04-05,P005,Onions (kg),Vegetables,True,21,20,130.0,88.0,2600.0,Saturday,True,False,4,2025,14,21.0,80.2,Light Rain,1,0.3231,0.2376
2025-04-05,P006,Bananas (bunch),Fruits,True,5,20,160.0,108.0,3200.0,Saturday,True,False,4,2025,14,21.0,80.2,Light Rain,1,0.325,0.39
2025-04-05,P007,Oranges (kg),Fruits,True,10,15,180.0,120.0,2700.0,Saturday,True,False,4,2025,14,21.0,80.2,Light Rain,1,0.3333,0.29
2025-04-05,P008,Maize Flour (2kg),Staples,False,180,50,220.0,165.0,11000.0,Saturday,True,False,4,2025,14,21.0,80.2,Light Rain,1,0.25,0.0
2025-04-05,P009,Wheat Flour (1kg),Staples,False,180,28,130.0,95.0,3640.0,Saturday,True,False,4,2025,14,21.0,80.2,Light Rain,1,0.2692,0.0
2025-04-05,P010,Rice (2kg),Staples,False,365,22,300.0,225.0,6600.0,Saturday,True,False,4,2025,14,21.0,80.2,Light Rain,1,0.25,0.0
2025-04-05,P011,Cooking Oil (1L),Cooking,False,365,32,350.0,270.0,11200.0,Saturday,True,False,4,2025,14,21.0,80.2,Light Rain,1,0.2286,0.0
2025-04-05,P012,Sugar (1kg),Condiments,False,730,36,180.0,135.0,6480.0,Saturday,True,False,4,2025,14,21.0,80.2,Light Rain,1,0.25,0.0
2025-04-05,P013,Salt (500g),Condiments,False,730,26,55.0,35.0,1430.0,Saturday,True,False,4,2025,14,21.0,80.2,Light Rain,1,0.3636,0.0
2025-04-05,P014,Soda (500ml),Beverages,False,180,34,80.0,56.0,2720.0,Saturday,True,False,4,2025,14,21.0,80.2,Light Rain,1,0.3,0.0
2025-04-05,P015,Water (500ml),Beverages,False,365,31,50.0,30.0,1550.0,Saturday,True,False,4,2025,14,21.0,80.2,Light Rain,1,0.4,0.0
2025-04-05,P016,Black Tea Leaves,Beverages,False,365,38,100.0,70.0,3800.0,Saturday,True,False,4,2025,14,21.0,80.2,Light Rain,1,0.3,0.0
2025-04-05,P017,Bathing Soap,Personal Care,False,730,15,130.0,90.0,1950.0,Saturday,True,False,4,2025,14,21.0,80.2,Light Rain,1,0.3077,0.0
2025-04-05,P018,Washing Powder (500g),Household,False,730,11,170.0,125.0,1870.0,Saturday,True,False,4,2025,14,21.0,80.2,Light Rain,1,0.2647,0.0
2025-04-05,P019,Matches (box),Household,False,730,47,25.0,14.0,1175.0,Saturday,True,False,4,2025,14,21.0,80.2,Light Rain,1,0.44,0.0
2025-04-05,P020,Mandazi Mix (500g),Bakery,True,7,15,130.0,90.0,1950.0,Saturday,True,False,4,2025,14,21.0,80.2,Light Rain,1,0.3077,0.3329
2025-04-06,P001,Fresh Milk (1L),Dairy,True,3,44,85.0,63.0,3740.0,Sunday,True,False,4,2025,14,20.6,0.0,Overcast,1,0.2588,0.4113
2025-04-06,P002,Eggs (tray 30),Dairy,True,14,0,450.0,345.0,0.0,Sunday,True,False,4,2025,14,20.6,0.0,Overcast,1,0.2333,0.5494
2025-04-06,P003,Sliced Bread,Bakery,True,5,20,75.0,52.0,1500.0,Sunday,True,False,4,2025,14,20.6,0.0,Overcast,1,0.3067,0.278
2025-04-06,P004,Tomatoes (kg),Vegetables,True,7,14,120.0,82.0,1680.0,Sunday,True,False,4,2025,14,20.6,0.0,Overcast,1,0.3167,0.2475
2025-04-06,P005,Onions (kg),Vegetables,True,21,22,130.0,88.0,2860.0,Sunday,True,False,4,2025,14,20.6,0.0,Overcast,1,0.3231,0.1256
2025-04-06,P006,Bananas (bunch),Fruits,True,5,11,160.0,108.0,1760.0,Sunday,True,False,4,2025,14,20.6,0.0,Overcast,1,0.325,0.278
2025-04-06,P007,Oranges (kg),Fruits,True,10,5,180.0,120.0,900.0,Sunday,True,False,4,2025,14,20.6,0.0,Overcast,1,0.3333,0.328
2025-04-06,P008,Maize Flour (2kg),Staples,False,180,27,220.0,165.0,5940.0,Sunday,True,False,4,2025,14,20.6,0.0,Overcast,1,0.25,0.0
2025-04-06,P009,Wheat Flour (1kg),Staples,False,180,32,130.0,95.0,4160.0,Sunday,True,False,4,2025,14,20.6,0.0,Overcast,1,0.2692,0.0
2025-04-06,P010,Rice (2kg),Staples,False,365,28,300.0,225.0,8400.0,Sunday,True,False,4,2025,14,20.6,0.0,Overcast,1,0.25,0.0
2025-04-06,P011,Cooking Oil (1L),Cooking,False,365,26,350.0,270.0,9100.0,Sunday,True,False,4,2025,14,20.6,0.0,Overcast,1,0.2286,0.0
2025-04-06,P012,Sugar (1kg),Condiments,False,730,46,180.0,135.0,8280.0,Sunday,True,False,4,2025,14,20.6,0.0,Overcast,1,0.25,0.0
2025-04-06,P013,Salt (500g),Condiments,False,730,27,55.0,35.0,1485.0,Sunday,True,False,4,2025,14,20.6,0.0,Overcast,1,0.3636,0.0
2025-04-06,P014,Soda (500ml),Beverages,False,180,31,80.0,56.0,2480.0,Sunday,True,False,4,2025,14,20.6,0.0,Overcast,1,0.3,0.0
2025-04-06,P015,Water (500ml),Beverages,False,365,32,50.0,30.0,1600.0,Sunday,True,False,4,2025,14,20.6,0.0,Overcast,1,0.4,0.0
2025-04-06,P016,Black Tea Leaves,Beverages,False,365,27,100.0,70.0,2700.0,Sunday,True,False,4,2025,14,20.6,0.0,Overcast,1,0.3,0.0
2025-04-06,P017,Bathing Soap,Personal Care,False,730,17,130.0,90.0,2210.0,Sunday,True,False,4,2025,14,20.6,0.0,Overcast,1,0.3077,0.0
2025-04-06,P018,Washing Powder (500g),Household,False,730,13,170.0,125.0,2210.0,Sunday,True,False,4,2025,14,20.6,0.0,Overcast,1,0.2647,0.0
2025-04-06,P019,Matches (box),Household,False,730,41,25.0,14.0,1025.0,Sunday,True,False,4,2025,14,20.6,0.0,Overcast,1,0.44,0.0
2025-04-06,P020,Mandazi Mix (500g),Bakery,True,7,13,130.0,90.0,1690.0,Sunday,True,False,4,2025,14,20.6,0.0,Overcast,1,0.3077,0.2209
2025-04-07,P001,Fresh Milk (1L),Dairy,True,3,22,85.0,63.0,1870.0,Monday,False,False,4,2025,15,22.2,74.3,Light Rain,1,0.2588,0.5593
2025-04-07,P002,Eggs (tray 30),Dairy,True,14,4,450.0,345.0,1800.0,Monday,False,False,4,2025,15,22.2,74.3,Light Rain,1,0.2333,0.4974
2025-04-07,P003,Sliced Bread,Bakery,True,5,17,75.0,52.0,1275.0,Monday,False,False,4,2025,15,22.2,74.3,Light Rain,1,0.3067,0.4482
2025-04-07,P004,Tomatoes (kg),Vegetables,True,7,15,120.0,82.0,1800.0,Monday,False,False,4,2025,15,22.2,74.3,Light Rain,1,0.3167,0.3689
2025-04-07,P005,Onions (kg),Vegetables,True,21,14,130.0,88.0,1820.0,Monday,False,False,4,2025,15,22.2,74.3,Light Rain,1,0.3231,0.2736
2025-04-07,P006,Bananas (bunch),Fruits,True,5,12,160.0,108.0,1920.0,Monday,False,False,4,2025,15,22.2,74.3,Light Rain,1,0.325,0.426
2025-04-07,P007,Oranges (kg),Fruits,True,10,14,180.0,120.0,2520.0,Monday,False,False,4,2025,15,22.2,74.3,Light Rain,1,0.3333,0.326
2025-04-07,P008,Maize Flour (2kg),Staples,False,180,33,220.0,165.0,7260.0,Monday,False,False,4,2025,15,22.2,74.3,Light Rain,1,0.25,0.0
2025-04-07,P009,Wheat Flour (1kg),Staples,False,180,20,130.0,95.0,2600.0,Monday,False,False,4,2025,15,22.2,74.3,Light Rain,1,0.2692,0.0
2025-04-07,P010,Rice (2kg),Staples,False,365,20,300.0,225.0,6000.0,Monday,False,False,4,2025,15,22.2,74.3,Light Rain,1,0.25,0.0
2025-04-07,P011,Cooking Oil (1L),Cooking,False,365,0,350.0,270.0,0.0,Monday,False,False,4,2025,15,22.2,74.3,Light Rain,1,0.2286,0.0
2025-04-07,P012,Sugar (1kg),Condiments,False,730,35,180.0,135.0,6300.0,Monday,False,False,4,2025,15,22.2,74.3,Light Rain,1,0.25,0.0
2025-04-07,P013,Salt (500g),Condiments,False,730,19,55.0,35.0,1045.0,Monday,False,False,4,2025,15,22.2,74.3,Light Rain,1,0.3636,0.0
2025-04-07,P014,Soda (500ml),Beverages,False,180,24,80.0,56.0,1920.0,Monday,False,False,4,2025,15,22.2,74.3,Light Rain,1,0.3,0.0
2025-04-07,P015,Water (500ml),Beverages,False,365,31,50.0,30.0,1550.0,Monday,False,False,4,2025,15,22.2,74.3,Light Rain,1,0.4,0.0
2025-04-07,P016,Black Tea Leaves,Beverages,False,365,25,100.0,70.0,2500.0,Monday,False,False,4,2025,15,22.2,74.3,Light Rain,1,0.3,0.0
2025-04-07,P017,Bathing Soap,Personal Care,False,730,12,130.0,90.0,1560.0,Monday,False,False,4,2025,15,22.2,74.3,Light Rain,1,0.3077,0.0
2025-04-07,P018,Washing Powder (500g),Household,False,730,4,170.0,125.0,680.0,Monday,False,False,4,2025,15,22.2,74.3,Light Rain,1,0.2647,0.0
2025-04-07,P019,Matches (box),Household,False,730,35,25.0,14.0,875.0,Monday,False,False,4,2025,15,22.2,74.3,Light Rain,1,0.44,0.0
2025-04-07,P020,Mandazi Mix (500g),Bakery,True,7,10,130.0,90.0,1300.0,Monday,False,False,4,2025,15,22.2,74.3,Light Rain,1,0.3077,0.4355
2025-04-08,P001,Fresh Milk (1L),Dairy,True,3,18,85.0,63.0,1530.0,Tuesday,False,False,4,2025,15,18.4,1.7,Light Rain,1,0.2588,0.5181
2025-04-08,P002,Eggs (tray 30),Dairy,True,14,11,450.0,345.0,4950.0,Tuesday,False,False,4,2025,15,18.4,1.7,Light Rain,1,0.2333,0.1834
2025-04-08,P003,Sliced Bread,Bakery,True,5,17,75.0,52.0,1275.0,Tuesday,False,False,4,2025,15,18.4,1.7,Light Rain,1,0.3067,0.3342
2025-04-08,P004,Tomatoes (kg),Vegetables,True,7,17,120.0,82.0,2040.0,Tuesday,False,False,4,2025,15,18.4,1.7,Light Rain,1,0.3167,0.2549
2025-04-08,P005,Onions (kg),Vegetables,True,21,21,130.0,88.0,2730.0,Tuesday,False,False,4,2025,15,18.4,1.7,Light Rain,1,0.3231,0.1596
2025-04-08,P006,Bananas (bunch),Fruits,True,5,11,160.0,108.0,1760.0,Tuesday,False,False,4,2025,15,18.4,1.7,Light Rain,1,0.325,0.312
2025-04-08,P007,Oranges (kg),Fruits,True,10,10,180.0,120.0,1800.0,Tuesday,False,False,4,2025,15,18.4,1.7,Light Rain,1,0.3333,0.212
2025-04-08,P008,Maize Flour (2kg),Staples,False,180,28,220.0,165.0,6160.0,Tuesday,False,False,4,2025,15,18.4,1.7,Light Rain,1,0.25,0.0
2025-04-08,P009,Wheat Flour (1kg),Staples,False,180,24,130.0,95.0,3120.0,Tuesday,False,False,4,2025,15,18.4,1.7,Light Rain,1,0.2692,0.0
2025-04-08,P010,Rice (2kg),Staples,False,365,18,300.0,225.0,5400.0,Tuesday,False,False,4,2025,15,18.4,1.7,Light Rain,1,0.25,0.0
2025-04-08,P011,Cooking Oil (1L),Cooking,False,365,16,350.0,270.0,5600.0,Tuesday,False,False,4,2025,15,18.4,1.7,Light Rain,1,0.2286,0.0
2025-04-08,P012,Sugar (1kg),Condiments,False,730,33,180.0,135.0,5940.0,Tuesday,False,False,4,2025,15,18.4,1.7,Light Rain,1,0.25,0.0
2025-04-08,P013,Salt (500g),Condiments,False,730,17,55.0,35.0,935.0,Tuesday,False,False,4,2025,15,18.4,1.7,Light Rain,1,0.3636,0.0
2025-04-08,P014,Soda (500ml),Beverages,False,180,20,80.0,56.0,1600.0,Tuesday,False,False,4,2025,15,18.4,1.7,Light Rain,1,0.3,0.0
2025-04-08,P015,Water (500ml),Beverages,False,365,27,50.0,30.0,1350.0,Tuesday,False,False,4,2025,15,18.4,1.7,Light Rain,1,0.4,0.0
2025-04-08,P016,Black Tea Leaves,Beverages,False,365,28,100.0,70.0,2800.0,Tuesday,False,False,4,2025,15,18.4,1.7,Light Rain,1,0.3,0.0
2025-04-08,P017,Bathing Soap,Personal Care,False,730,11,130.0,90.0,1430.0,Tuesday,False,False,4,2025,15,18.4,1.7,Light Rain,1,0.3077,0.0
2025-04-08,P018,Washing Powder (500g),Household,False,730,14,170.0,125.0,2380.0,Tuesday,False,False,4,2025,15,18.4,1.7,Light Rain,1,0.2647,0.0
2025-04-08,P019,Matches (box),Household,False,730,31,25.0,14.0,775.0,Tuesday,False,False,4,2025,15,18.4,1.7,Light Rain,1,0.44,0.0
2025-04-08,P020,Mandazi Mix (500g),Bakery,True,7,23,130.0,90.0,2990.0,Tuesday,False,False,4,2025,15,18.4,1.7,Light Rain,1,0.3077,0.2549
2025-04-09,P001,Fresh Milk (1L),Dairy,True,3,28,85.0,63.0,2380.0,Wednesday,False,False,4,2025,15,19.6,0.0,Partly Cloudy,1,0.2588,0.3813
2025-04-09,P002,Eggs (tray 30),Dairy,True,14,7,450.0,345.0,3150.0,Wednesday,False,False,4,2025,15,19.6,0.0,Partly Cloudy,1,0.2333,0.1694
2025-04-09,P003,Sliced Bread,Bakery,True,5,26,75.0,52.0,1950.0,Wednesday,False,False,4,2025,15,19.6,0.0,Partly Cloudy,1,0.3067,0.248
2025-04-09,P004,Tomatoes (kg),Vegetables,True,7,19,120.0,82.0,2280.0,Wednesday,False,False,4,2025,15,19.6,0.0,Partly Cloudy,1,0.3167,0.1909
2025-04-09,P005,Onions (kg),Vegetables,True,21,15,130.0,88.0,1950.0,Wednesday,False,False,4,2025,15,19.6,0.0,Partly Cloudy,1,0.3231,0.0956
2025-04-09,P006,Bananas (bunch),Fruits,True,5,13,160.0,108.0,2080.0,Wednesday,False,False,4,2025,15,19.6,0.0,Partly Cloudy,1,0.325,0.248
2025-04-09,P007,Oranges (kg),Fruits,True,10,12,180.0,120.0,2160.0,Wednesday,False,False,4,2025,15,19.6,0.0,Partly Cloudy,1,0.3333,0.148
2025-04-09,P008,Maize Flour (2kg),Staples,False,180,35,220.0,165.0,7700.0,Wednesday,False,False,4,2025,15,19.6,0.0,Partly Cloudy,1,0.25,0.0
2025-04-09,P009,Wheat Flour (1kg),Staples,False,180,31,130.0,95.0,4030.0,Wednesday,False,False,4,2025,15,19.6,0.0,Partly Cloudy,1,0.2692,0.0
2025-04-09,P010,Rice (2kg),Staples,False,365,12,300.0,225.0,3600.0,Wednesday,False,False,4,2025,15,19.6,0.0,Partly Cloudy,1,0.25,0.0
2025-04-09,P011,Cooking Oil (1L),Cooking,False,365,14,350.0,270.0,4900.0,Wednesday,False,False,4,2025,15,19.6,0.0,Partly Cloudy,1,0.2286,0.0
2025-04-09,P012,Sugar (1kg),Condiments,False,730,29,180.0,135.0,5220.0,Wednesday,False,False,4,2025,15,19.6,0.0,Partly Cloudy,1,0.25,0.0
