date,product_id,product_name,category,is_perishable,shelf_life_days,quantity_sold,unit_price,cost_price,total_amount,day_of_week,is_weekend,is_holiday,month,year,week_of_year,temperature_avg,rainfall_mm,weather_condition,neighbourhood_activity,profit_margin,spoilage_risk_score,is_quantity_outlier,is_total_amount_outlier
2025-03-09,P011,Cooking Oil (1L),Cooking,False,365,10,350.0,270.0,3500.0,Sunday,True,False,3,2025,10,22.5,14.3,Heavy Rain,1,0.2286,0.0,False,False
2025-03-10,P011,Cooking Oil (1L),Cooking,False,365,19,350.0,270.0,6650.0,Monday,False,False,3,2025,11,16.5,0.0,Overcast,1,0.2286,0.0,False,False
2025-03-11,P011,Cooking Oil (1L),Cooking,False,365,11,350.0,270.0,3850.0,Tuesday,False,False,3,2025,11,22.7,9.1,Heavy Rain,1,0.2286,0.0,False,False
2025-03-12,P011,Cooking Oil (1L),Cooking,False,365,12,350.0,270.0,4200.0,Wednesday,False,False,3,2025,11,20.9,0.0,Partly Cloudy,1,0.2286,0.0,False,False
2025-03-13,P011,Cooking Oil (1L),Cooking,False,365,11,350.0,270.0,3850.0,Thursday,False,False,3,2025,11,21.3,0.0,Overcast,1,0.2286,0.0,False,False
2025-03-14,P011,Cooking Oil (1L),Cooking,False,365,20,350.0,270.0,7000.0,Friday,False,False,3,2025,11,22.0,13.1,Light Rain,1,0.2286,0.0,False,False
2025-03-15,P011,Cooking Oil (1L),Cooking,False,365,17,350.0,270.0,5950.0,Saturday,True,False,3,2025,11,22.2,0.0,Partly Cloudy,1,0.2286,0.0,False,False
2025-03-16,P011,Cooking Oil (1L),Cooking,False,365,16,350.0,270.0,5600.0,Sunday,True,False,3,2025,11,21.8,0.0,Sunny,1,0.2286,0.0,False,False
2025-03-17,P011,Cooking Oil (1L),Cooking,False,365,23,350.0,270.0,8050.0,Monday,False,False,3,2025,12,20.0,0.0,Partly Cloudy,1,0.2286,0.0,False,False
2025-03-18,P011,Cooking Oil (1L),Cooking,False,365,5,350.0,270.0,1750.0,Tuesday,False,False,3,2025,12,20.9,0.0,Overcast,1,0.2286,0.0,False,False
2025-03-19,P011,Cooking Oil (1L),Cooking,False,365,21,350.0,270.0,7350.0,Wednesday,False,False,3,2025,12,22.1,0.0,Sunny,1,0.2286,0.0,False,False
2025-03-20,P011,Cooking Oil (1L),Cooking,False,365,11,350.0,270.0,3850.0,Thursday,False,False,3,2025,12,21.8,0.0,Partly Cloudy,1,0.2286,0.0,False,False
2025-03-21,P011,Cooking Oil (1L),Cooking,False,365,19,350.0,270.0,6650.0,Friday,False,False,3,2025,12,22.9,0.0,Partly Cloudy,1,0.2286,0.0,False,False
2025-03-22,P011,Cooking Oil (1L),Cooking,False,365,21,350.0,270.0,7350.0,Saturday,True,False,3,2025,12,20.4,0.0,Overcast,1,0.2286,0.0,False,False
2025-03-23,P011,Cooking Oil (1L),Cooking,False,365,21,350.0,270.0,7350.0,Sunday,True,False,3,2025,12,21.4,0.0,Overcast,1,0.2286,0.0,False,False
2025-03-24,P011,Cooking Oil (1L),Cooking,False,365,15,350.0,270.0,5250.0,Monday,False,False,3,2025,13,22.7,15.6,Heavy Rain,1,0.2286,0.0,False,False
2025-03-25,P011,Cooking Oil (1L),Cooking,False,365,20,350.0,270.0,7000.0,Tuesday,False,False,3,2025,13,22.3,41.3,Light Rain,1,0.2286,0.0,False,False
2025-03-26,P011,Cooking Oil (1L),Cooking,False,365,17,350.0,270.0,5950.0,Wednesday,False,False,3,2025,13,22.9,0.0,Partly Cloudy,1,0.2286,0.0,False,False
2025-03-27,P011,Cooking Oil (1L),Cooking,False,365,17,350.0,270.0,5950.0,Thursday,False,False,3,2025,13,22.5,30.3,Light Rain,1,0.2286,0.0,False,False
2025-03-28,P011,Cooking Oil (1L),Cooking,False,365,24,350.0,270.0,8400.0,Friday,False,False,3,2025,13,21.5,2.7,Light Rain,1,0.2286,0.0,False,False
2025-03-29,P011,Cooking Oil (1L),Cooking,False,365,22,350.0,270.0,7700.0,Saturday,True,False,3,2025,13,24.2,0.0,Partly Cloudy,1,0.2286,0.0,False,False
2025-03-30,P011,Cooking Oil (1L),Cooking,False,365,14,350.0,270.0,4900.0,Sunday,True,False,3,2025,13,24.0,0.0,Partly Cloudy,1,0.2286,0.0,False,False
2025-03-31,P011,Cooking Oil (1L),Cooking,False,365,18,350.0,270.0,6300.0,Monday,False,False,3,2025,14,22.5,28.7,Light Rain,1,0.2286,0.0,False,False
2025-04-01,P011,Cooking Oil (1L),Cooking,False,365,13,350.0,270.0,4550.0,Tuesday,False,False,4,2025,14,20.2,0.0,Overcast,1,0.2286,0.0,False,False
2025-04-02,P011,Cooking Oil (1L),Cooking,False,365,11,350.0,270.0,3850.0,Wednesday,False,False,4,2025,14,19.9,0.0,Overcast,1,0.2286,0.0,False,False
2025-04-03,P011,Cooking Oil (1L),Cooking,False,365,27,350.0,270.0,9450.0,Thursday,False,False,4,2025,14,19.4,0.0,Overcast,1,0.2286,0.0,False,False
2025-04-04,P011,Cooking Oil (1L),Cooking,False,365,16,350.0,270.0,5600.0,Friday,False,False,4,2025,14,20.0,0.0,Sunny,1,0.2286,0.0,False,False
2025-04-05,P011,Cooking Oil (1L),Cooking,False,365,32,350.0,270.0,11200.0,Saturday,True,False,4,2025,14,21.0,80.2,Light Rain,1,0.2286,0.0,False,False
2025-04-06,P011,Cooking Oil (1L),Cooking,False,365,26,350.0,270.0,9100.0,Sunday,True,False,4,2025,14,20.6,0.0,Overcast,1,0.2286,0.0,False,False
2025-04-07,P011,Cooking Oil (1L),Cooking,False,365,0,350.0,270.0,0.0,Monday,False,False,4,2025,15,22.2,74.3,Light Rain,1,0.2286,0.0,False,False
2025-04-08,P011,Cooking Oil (1L),Cooking,False,365,16,350.0,270.0,5600.0,Tuesday,False,False,4,2025,15,18.4,1.7,Light Rain,1,0.2286,0.0,False,False
2025-04-09,P011,Cooking Oil (1L),Cooking,False,365,14,350.0,270.0,4900.0,Wednesday,False,False,4,2025,15,19.6,0.0,Partly Cloudy,1,0.2286,0.0,False,False
2025-04-10,P011,Cooking Oil (1L),Cooking,False,365,15,350.0,270.0,5250.0,Thursday,False,False,4,2025,15,20.9,56.5,Light Rain,1,0.2286,0.0,False,False
2025-04-11,P011,Cooking Oil (1L),Cooking,False,365,19,350.0,270.0,6650.0,Friday,False,False,4,2025,15,20.6,65.5,Light Rain,1,0.2286,0.0,False,False
2025-04-12,P011,Cooking Oil (1L),Cooking,False,365,19,350.0,270.0,6650.0,Saturday,True,False,4,2025,15,19.5,8.9,Light Rain,1,0.2286,0.0,False,False
2025-04-13,P011,Cooking Oil (1L),Cooking,False,365,17,350.0,270.0,5950.0,Sunday,True,False,4,2025,15,20.0,0.0,Overcast,1,0.2286,0.0,False,False
2025-04-14,P011,Cooking Oil (1L),Cooking,False,365,11,350.0,270.0,3850.0,Monday,False,False,4,2025,16,21.8,0.0,Overcast,1,0.2286,0.0,False,False
2025-04-15,P011,Cooking Oil (1L),Cooking,False,365,22,350.0,270.0,7700.0,Tuesday,False,False,4,2025,16,19.2,0.0,Sunny,1,0.2286,0.0,False,False
2025-04-16,P011,Cooking Oil (1L),Cooking,False,365,18,350.0,270.0,6300.0,Wednesday,False,False,4,2025,16,19.2,61.3,Heavy Rain,1,0.2286,0.0,False,False
2025-04-17,P011,Cooking Oil (1L),Cooking,False,365,24,350.0,270.0,8400.0,Thursday,False,False,4,2025,16,19.2,29.4,Heavy Rain,1,0.2286,0.0,False,False
2025-04-18,P011,Cooking Oil (1L),Cooking,False,365,34,350.0,270.0,11900.0,Friday,False,True,4,2025,16,18.6,2.4,Light Rain,1,0.2286,0.0,False,False
2025-04-19,P011,Cooking Oil (1L),Cooking,False,365,14,350.0,270.0,4900.0,Saturday,True,False,4,2025,16,20.2,0.0,Overcast,1,0.2286,0.0,False,False
2025-04-20,P011,Cooking Oil (1L),Cooking,False,365,18,350.0,270.0,6300.0,Sunday,True,False,4,2025,16,18.7,35.2,Heavy Rain,1,0.2286,0.0,False,False
2025-04-21,P011,Cooking Oil (1L),Cooking,False,365,26,350.0,270.0,9100.0,Monday,False,True,4,2025,17,18.6,59.7,Heavy Rain,1,0.2286,0.0,False,False
2025-04-22,P011,Cooking Oil (1L),Cooking,False,365,21,350.0,270.0,7350.0,Tuesday,False,False,4,2025,17,19.7,9.6,Light Rain,1,0.2286,0.0,False,False
2025-04-23,P011,Cooking Oil (1L),Cooking,False,365,18,350.0,270.0,6300.0,Wednesday,False,False,4,2025,17,17.9,0.0,Partly Cloudy,1,0.2286,0.0,False,False
2025-04-24,P011,Cooking Oil (1L),Cooking,False,365,12,350.0,270.0,4200.0,Thursday,False,False,4,2025,17,20.2,0.0,Overcast,1,0.2286,0.0,False,False
2025-04-25,P011,Cooking Oil (1L),Cooking,False,365,16,350.0,270.0,5600.0,Friday,False,False,4,2025,17,20.2,8.7,Light Rain,1,0.2286,0.0,False,False
2025-04-26,P011,Cooking Oil (1L),Cooking,False,365,25,350.0,270.0,8750.0,Saturday,True,False,4,2025,17,22.2,32.2,Heavy Rain,1,0.2286,0.0,False,False
2025-04-27,P011,Cooking Oil (1L),Cooking,False,365,23,350.0,270.0,8050.0,Sunday,True,False,4,2025,17,19.0,0.0,Sunny,1,0.2286,0.0,False,False
2025-04-28,P011,Cooking Oil (1L),Cooking,False,365,17,350.0,270.0,5950.0,Monday,False,False,4,2025,18,18.4,58.5,Light Rain,1,0.2286,0.0,False,False
2025-04-29,P011,Cooking Oil (1L),Cooking,False,365,16,350.0,270.0,5600.0,Tuesday,False,False,4,2025,18,19.9,16.3,Light Rain,1,0.2286,0.0,False,False
2025-04-30,P011,Cooking Oil (1L),Cooking,False,365,22,350.0,270.0,7700.0,Wednesday,False,False,4,2025,18,19.7,16.3,Heavy Rain,1,0.2286,0.0,False,False
2025-05-01,P011,Cooking Oil (1L),Cooking,False,365,36,350.0,270.0,12600.0,Thursday,False,True,5,2025,18,19.3,0.0,Overcast,2,0.2286,0.0,False,False
2025-05-02,P011,Cooking Oil (1L),Cooking,False,365,14,350.0,270.0,4900.0,Friday,False,False,5,2025,18,23.2,86.1,Heavy Rain,2,0.2286,0.0,False,False
2025-05-03,P011,Cooking Oil (1L),Cooking,False,365,26,350.0,270.0,9100.0,Saturday,True,False,5,2025,18,19.4,0.0,Sunny,2,0.2286,0.0,False,False
2025-05-04,P011,Cooking Oil (1L),Cooking,False,365,27,350.0,270.0,9450.0,Sunday,True,False,5,2025,18,19.6,0.0,Partly Cloudy,2,0.2286,0.0,False,False
2025-05-05,P011,Cooking Oil (1L),Cooking,False,365,19,350.0,270.0,6650.0,Monday,False,False,5,2025,19,19.2,4.6,Light Rain,2,0.2286,0.0,False,False
2025-05-06,P011,Cooking Oil (1L),Cooking,False,365,19,350.0,270.0,6650.0,Tuesday,False,False,5,2025,19,16.7,0.0,Partly Cloudy,2,0.2286,0.0,False,False
2025-05-07,P011,Cooking Oil (1L),Cooking,False,365,11,350.0,270.0,3850.0,Wednesday,False,False,5,2025,19,18.6,25.8,Light Rain,2,0.2286,0.0,False,False
2025-05-08,P011,Cooking Oil (1L),Cooking,False,365,19,350.0,270.0,6650.0,Thursday,False,False,5,2025,19,20.2,52.8,Light Rain,2,0.2286,0.0,False,False
2025-05-09,P011,Cooking Oil (1L),Cooking,False,365,17,350.0,270.0,5950.0,Friday,False,False,5,2025,19,21.4,28.6,Light Rain,2,0.2286,0.0,False,False
2025-05-10,P011,Cooking Oil (1L),Cooking,False,365,18,350.0,270.0,6300.0,Saturday,True,False,5,2025,19,20.9,0.0,Overcast,2,0.2286,0.0,False,False
2025-05-11,P011,Cooking Oil (1L),Cooking,False,365,30,350.0,270.0,10500.0,Sunday,True,False,5,2025,19,19.9,0.0,Sunny,2,0.2286,0.0,False,False
2025-05-12,P011,Cooking Oil (1L),Cooking,False,365,15,350.0,270.0,5250.0,Monday,False,False,5,2025,20,19.8,0.0,Overcast,2,0.2286,0.0,False,False
2025-05-13,P011,Cooking Oil (1L),Cooking,False,365,25,350.0,270.0,8750.0,Tuesday,False,False,5,2025,20,20.1,33.2,Light Rain,2,0.2286,0.0,False,False
2025-05-14,P011,Cooking Oil (1L),Cooking,False,365,15,350.0,270.0,5250.0,Wednesday,False,False,5,2025,20,21.0,0.0,Partly Cloudy,2,0.2286,0.0,False,False
2025-05-15,P011,Cooking Oil (1L),Cooking,False,365,14,350.0,270.0,4900.0,Thursday,False,False,5,2025,20,21.2,9.8,Light Rain,1,0.2286,0.0,False,False
2025-05-16,P011,Cooking Oil (1L),Cooking,False,365,15,350.0,270.0,5250.0,Friday,False,False,5,2025,20,18.6,0.0,Sunny,1,0.2286,0.0,False,False
2025-05-17,P011,Cooking Oil (1L),Cooking,False,365,25,350.0,270.0,8750.0,Saturday,True,False,5,2025,20,19.1,0.0,Sunny,1,0.2286,0.0,False,False
2025-05-18,P011,Cooking Oil (1L),Cooking,False,365,27,350.0,270.0,9450.0,Sunday,True,False,5,2025,20,18.5,0.0,Overcast,1,0.2286,0.0,False,False
2025-05-19,P011,Cooking Oil (1L),Cooking,False,365,19,350.0,270.0,6650.0,Monday,False,False,5,2025,21,17.5,0.0,Sunny,1,0.2286,0.0,False,False
2025-05-20,P011,Cooking Oil (1L),Cooking,False,365,15,350.0,270.0,5250.0,Tuesday,False,False,5,2025,21,19.0,0.0,Overcast,1,0.2286,0.0,False,False
2025-05-21,P011,Cooking Oil (1L),Cooking,False,365,17,350.0,270.0,5950.0,Wednesday,False,False,5,2025,21,18.6,0.0,Sunny,1,0.2286,0.0,False,False
2025-05-22,P011,Cooking Oil (1L),Cooking,False,365,18,350.0,270.0,6300.0,Thursday,False,False,5,2025,21,18.6,6.1,Light Rain,1,0.2286,0.0,False,False
2025-05-23,P011,Cooking Oil (1L),Cooking,False,365,17,350.0,270.0,5950.0,Friday,False,False,5,2025,21,18.6,33.8,Heavy Rain,1,0.2286,0.0,False,False
2025-05-24,P011,Cooking Oil (1L),Cooking,False,365,23,350.0,270.0,8050.0,Saturday,True,False,5,2025,21,18.6,3.1,Light Rain,1,0.2286,0.0,False,False
2025-05-25,P011,Cooking Oil (1L),Cooking,False,365,29,350.0,270.0,10150.0,Sunday,True,False,5,2025,21,18.8,12.7,Light Rain,1,0.2286,0.0,False,False
2025-05-26,P011,Cooking Oil (1L),Cooking,False,365,17,350.0,270.0,5950.0,Monday,False,False,5,2025,22,19.1,0.0,Overcast,1,0.2286,0.0,False,False
2025-05-27,P011,Cooking Oil (1L),Cooking,False,365,14,350.0,270.0,4900.0,Tuesday,False,False,5,2025,22,19.0,0.0,Overcast,1,0.2286,0.0,False,False
2025-05-28,P011,Cooking Oil (1L),Cooking,False,365,11,350.0,270.0,3850.0,Wednesday,False,False,5,2025,22,15.5,0.0,Partly Cloudy,1,0.2286,0.0,False,False
2025-05-29,P011,Cooking Oil (1L),Cooking,False,365,10,350.0,270.0,3500.0,Thursday,False,False,5,2025,22,18.2,5.6,Light Rain,1,0.2286,0.0,False,False
2025-05-30,P011,Cooking Oil (1L),Cooking,False,365,18,350.0,270.0,6300.0,Friday,False,False,5,2025,22,19.7,0.0,Partly Cloudy,1,0.2286,0.0,False,False
2025-05-31,P011,Cooking Oil (1L),Cooking,False,365,15,350.0,270.0,5250.0,Saturday,True,False,5,2025,22,20.5,31.5,Light Rain,1,0.2286,0.0,False,False
2025-06-01,P011,Cooking Oil (1L),Cooking,False,365,39,350.0,270.0,13650.0,Sunday,True,True,6,2025,22,19.4,0.0,Sunny,1,0.2286,0.0,False,False
2025-06-02,P011,Cooking Oil (1L),Cooking,False,365,18,350.0,270.0,6300.0,Monday,False,False,6,2025,23,17.2,0.0,Partly Cloudy,1,0.2286,0.0,False,False
2025-06-03,P011,Cooking Oil (1L),Cooking,False,365,16,350.0,270.0,5600.0,Tuesday,False,False,6,2025,23,18.2,31.5,Light Rain,1,0.2286,0.0,False,False
2025-06-04,P011,Cooking Oil (1L),Cooking,False,365,18,350.0,270.0,6300.0,Wednesday,False,False,6,2025,23,14.3,0.0,Sunny,1,0.2286,0.0,False,False
2025-06-05,P011,Cooking Oil (1L),Cooking,False,365,18,350.0,270.0,6300.0,Thursday,False,False,6,2025,23,16.2,0.0,Overcast,1,0.2286,0.0,False,False
2025-06-06,P011,Cooking Oil (1L),Cooking,False,365,23,350.0,270.0,8050.0,Friday,False,False,6,2025,23,17.6,0.0,Overcast,1,0.2286,0.0,False,False
2025-06-07,P011,Cooking Oil (1L),Cooking,False,365,17,350.0,270.0,5950.0,Saturday,True,False,6,2025,23,16.5,0.0,Partly Cloudy,1,0.2286,0.0,False,False
2025-06-08,P011,Cooking Oil (1L),Cooking,False,365,13,350.0,270.0,4550.0,Sunday,True,False,6,2025,23,21.7,0.0,Overcast,1,0.2286,0.0,False,False
2025-06-09,P011,Cooking Oil (1L),Cooking,False,365,12,350.0,270.0,4200.0,Monday,False,False,6,2025,24,17.4,0.0,Sunny,1,0.2286,0.0,False,False
2025-06-10,P011,Cooking Oil (1L),Cooking,False,365,21,350.0,270.0,7350.0,Tuesday,False,False,6,2025,24,16.3,0.0,Partly Cloudy,1,0.2286,0.0,False,False
2025-06-11,P011,Cooking Oil (1L),Cooking,False,365,19,350.0,270.0,6650.0,Wednesday,False,False,6,2025,24,17.8,0.0,Partly Cloudy,1,0.2286,0.0,False,False
2025-06-12,P011,Cooking Oil (1L),Cooking,False,365,17,350.0,270.0,5950.0,Thursday,False,False,6,2025,24,17.9,4.4,Light Rain,1,0.2286,0.0,False,False
2025-06-13,P011,Cooking Oil (1L),Cooking,False,365,18,350.0,270.0,6300.0,Friday,False,False,6,2025,24,18.2,0.0,Sunny,1,0.2286,0.0,False,False
2025-06-14,P011,Cooking Oil (1L),Cooking,False,365,23,350.0,270.0,8050.0,Saturday,True,False,6,2025,24,18.6,0.0,Sunny,1,0.2286,0.0,False,False
2025-06-15,P011,Cooking Oil (1L),Cooking,False,365,29,350.0,270.0,10150.0,Sunday,True,False,6,2025,24,19.3,0.0,Overcast,1,0.2286,0.0,False,False
2025-06-16,P011,Cooking Oil (1L),Cooking,False,365,15,350.0,270.0,5250.0,Monday,False,False,6,2025,25,18.9,0.0,Sunny,1,0.2286,0.0,False,False
2025-06-17,P011,Cooking Oil (1L),Cooking,False,365,25,350.0,270.0,8750.0,Tuesday,False,False,6,2025,25,15.9,13.0,Light Rain,1,0.2286,0.0,False,False
2025-06-18,P011,Cooking Oil (1L),Cooking,False,365,16,350.0,270.0,5600.0,Wednesday,False,False,6,2025,25,18.9,9.3,Light Rain,1,0.2286,0.0,False,False
2025-06-19,P011,Cooking Oil (1L),Cooking,False,365,10,350.0,270.0,3500.0,Thursday,False,False,6,2025,25,19.5,0.7,Light Rain,1,0.2286,0.0,False,False
2025-06-20,P011,Cooking Oil (1L),Cooking,False,365,14,350.0,270.0,4900.0,Friday,False,False,6,2025,25,20.9,0.0,Partly Cloudy,1,0.2286,0.0,False,False
2025-06-21,P011,Cooking Oil (1L),Cooking,False,365,23,350.0,270.0,8050.0,Saturday,True,False,6,2025,25,16.2,0.0,Overcast,1,0.2286,0.0,False,False
2025-06-22,P011,Cooking Oil (1L),Cooking,False,365,27,350.0,270.0,9450.0,Sunday,True,False,6,2025,25,20.2,0.0,Sunny,1,0.2286,0.0,False,False
2025-06-23,P011,Cooking Oil (1L),Cooking,False,365,18,350.0,270.0,6300.0,Monday,False,False,6,2025,26,16.0,0.0,Partly Cloudy,1,0.2286,0.0,False,False
2025-06-24,P011,Cooking Oil (1L),Cooking,False,365,23,350.0,270.0,8050.0,Tuesday,False,False,6,2025,26,18.6,0.0,Sunny,1,0.2286,0.0,False,False
2025-06-25,P011,Cooking Oil (1L),Cooking,False,365,16,350.0,270.0,5600.0,Wednesday,False,False,6,2025,26,17.0,0.0,Sunny,1,0.2286,0.0,False,False
2025-06-26,P011,Cooking Oil (1L),Cooking,False,365,15,350.0,270.0,5250.0,Thursday,False,False,6,2025,26,16.9,0.0,Sunny,1,0.2286,0.0,False,False
2025-06-27,P011,Cooking Oil (1L),Cooking,False,365,16,350.0,270.0,5600.0,Friday,False,False,6,2025,26,21.4,0.0,Sunny,1,0.2286,0.0,False,False
2025-06-28,P011,Cooking Oil (1L),Cooking,False,365,24,350.0,270.0,8400.0,Saturday,True,False,6,2025,26,19.3,0.0,Sunny,1,0.2286,0.0,False,False
2025-06-29,P011,Cooking Oil (1L),Cooking,False,365,0,350.0,270.0,0.0,Sunday,True,False,6,2025,26,17.7,0.9,Light Rain,1,0.2286,0.0,False,False
2025-06-30,P011,Cooking Oil (1L),Cooking,False,365,16,350.0,270.0,5600.0,Monday,False,False,6,2025,27,15.9,0.0,Sunny,1,0.2286,0.0,False,False
2025-07-01,P011,Cooking Oil (1L),Cooking,False,365,17,350.0,270.0,5950.0,Tuesday,False,False,7,2025,27,13.6,0.0,Sunny,1,0.2286,0.0,False,False
2025-07-02,P011,Cooking Oil (1L),Cooking,False,365,13,350.0,270.0,4550.0,Wednesday,False,False,7,2025,27,19.0,0.0,Overcast,1,0.2286,0.0,False,False
2025-07-03,P011,Cooking Oil (1L),Cooking,False,365,15,350.0,270.0,5250.0,Thursday,False,False,7,2025,27,18.9,0.0,Partly Cloudy,1,0.2286,0.0,False,False
2025-07-04,P011,Cooking Oil (1L),Cooking,False,365,19,350.0,270.0,6650.0,Friday,False,False,7,2025,27,18.2,0.0,Sunny,1,0.2286,0.0,False,False
2025-07-05,P011,Cooking Oil (1L),Cooking,False,365,27,350.0,270.0,9450.0,Saturday,True,False,7,2025,27,17.8,0.0,Sunny,1,0.2286,0.0,False,False
2025-07-06,P011,Cooking Oil (1L),Cooking,False,365,17,350.0,270.0,5950.0,Sunday,True,False,7,2025,27,16.1,0.0,Partly Cloudy,1,0.2286,0.0,False,False
2025-07-07,P011,Cooking Oil (1L),Cooking,False,365,11,350.0,270.0,3850.0,Monday,False,False,7,2025,28,17.8,0.0,Sunny,1,0.2286,0.0,False,False
2025-07-08,P011,Cooking Oil (1L),Cooking,False,365,18,350.0,270.0,6300.0,Tuesday,False,False,7,2025,28,15.3,0.0,Partly Cloudy,1,0.2286,0.0,False,False
2025-07-09,P011,Cooking Oil (1L),Cooking,False,365,24,350.0,270.0,8400.0,Wednesday,False,False,7,2025,28,17.1,0.0,Sunny,1,0.2286,0.0,False,False
2025-07-10,P011,Cooking Oil (1L),Cooking,False,365,11,350.0,270.0,3850.0,Thursday,False,False,7,2025,28,15.8,0.0,Sunny,1,0.2286,0.0,False,False
2025-07-11,P011,Cooking Oil (1L),Cooking,False,365,12,350.0,270.0,4200.0,Friday,False,False,7,2025,28,17.9,0.0,Sunny,1,0.2286,0.0,False,False
2025-07-12,P011,Cooking Oil (1L),Cooking,False,365,20,350.0,270.0,7000.0,Saturday,True,False,7,2025,28,19.3,9.6,Light Rain,1,0.2286,0.0,False,False
2025-07-13,P011,Cooking Oil (1L),Cooking,False,365,22,350.0,270.0,7700.0,Sunday,True,False,7,2025,28,19.5,0.0,Partly Cloudy,1,0.2286,0.0,False,False
2025-07-14,P011,Cooking Oil (1L),Cooking,False,365,14,350.0,270.0,4900.0,Monday,False,False,7,2025,29,18.6,0.0,Partly Cloudy,1,0.2286,0.0,False,False
2025-07-15,P011,Cooking Oil (1L),Cooking,False,365,19,350.0,270.0,6650.0,Tuesday,False,False,7,2025,29,16.4,3.9,Light Rain,1,0.2286,0.0,False,False
2025-07-16,P011,Cooking Oil (1L),Cooking,False,365,11,350.0,270.0,3850.0,Wednesday,False,False,7,2025,29,14.7,0.0,Partly Cloudy,1,0.2286,0.0,False,False
2025-07-17,P011,Cooking Oil (1L),Cooking,False,365,18,350.0,270.0,6300.0,Thursday,False,False,7,2025,29,19.3,0.0,Partly Cloudy,1,0.2286,0.0,False,False
2025-07-18,P011,Cooking Oil (1L),Cooking,False,365,21,350.0,270.0,7350.0,Friday,False,False,7,2025,29,17.5,0.0,Partly Cloudy,1,0.2286,0.0,False,False
2025-07-19,P011,Cooking Oil (1L),Cooking,False,365,28,350.0,270.0,9800.0,Saturday,True,False,7,2025,29,16.1,0.0,Sunny,1,0.2286,0.0,False,False
2025-07-20,P011,Cooking Oil (1L),Cooking,False,365,14,350.0,270.0,4900.0,Sunday,True,False,7,2025,29,16.9,0.0,Sunny,1,0.2286,0.0,False,False
2025-07-21,P011,Cooking Oil (1L),Cooking,False,365,13,350.0,270.0,4550.0,Monday,False,False,7,2025,30,16.3,0.0,Overcast,1,0.2286,0.0,False,False
2025-07-22,P011,Cooking Oil (1L),Cooking,False,365,20,350.0,270.0,7000.0,Tuesday,False,False,7,2025,30,17.1,0.0,Sunny,1,0.2286,0.0,False,False
2025-07-23,P011,Cooking Oil (1L),Cooking,False,365,12,350.0,270.0,4200.0,Wednesday,False,False,7,2025,30,16.3,0.0,Overcast,1,0.2286,0.0,False,False
2025-07-24,P011,Cooking Oil (1L),Cooking,False,365,13,350.0,270.0,4550.0,Thursday,False,False,7,2025,30,16.8,0.0,Overcast,1,0.2286,0.0,False,False
2025-07-25,P011,Cooking Oil (1L),Cooking,False,365,18,350.0,270.0,6300.0,Friday,False,False,7,2025,30,18.0,0.0,Partly Cloudy,1,0.2286,0.0,False,False
2025-07-26,P011,Cooking Oil (1L),Cooking,False,365,27,350.0,270.0,9450.0,Saturday,True,False,7,2025,30,17.9,0.0,Sunny,1,0.2286,0.0,False,False
2025-07-27,P011,Cooking Oil (1L),Cooking,False,365,13,350.0,270.0,4550.0,Sunday,True,False,7,2025,30,19.2,0.0,Sunny,1,0.2286,0.0,False,False
2025-07-28,P011,Cooking Oil (1L),Cooking,False,365,13,350.0,270.0,4550.0,Monday,False,False,7,2025,31,17.6,0.0,Partly Cloudy,1,0.2286,0.0,False,False
2025-07-29,P011,Cooking Oil (1L),Cooking,False,365,17,350.0,270.0,5950.0,Tuesday,False,False,7,2025,31,17.0,0.0,Sunny,1,0.2286,0.0,False,False
2025-07-30,P011,Cooking Oil (1L),Cooking,False,365,17,350.0,270.0,5950.0,Wednesday,False,False,7,2025,31,19.4,0.0,Partly Cloudy,1,0.2286,0.0,False,False
2025-07-31,P011,Cooking Oil (1L),Cooking,False,365,16,350.0,270.0,5600.0,Thursday,False,False,7,2025,31,16.7,0.0,Overcast,1,0.2286,0.0,False,False
2025-08-01,P011,Cooking Oil (1L),Cooking,False,365,12,350.0,270.0,4200.0,Friday,False,False,8,2025,31,14.7,0.0,Partly Cloudy,1,0.2286,0.0,False,False
2025-08-02,P011,Cooking Oil (1L),Cooking,False,365,21,350.0,270.0,7350.0,Saturday,True,False,8,2025,31,19.2,0.0,Sunny,1,0.2286,0.0,False,False
2025-08-03,P011,Cooking Oil (1L),Cooking,False,365,21,350.0,270.0,7350.0,Sunday,True,False,8,2025,31,18.4,0.0,Sunny,1,0.2286,0.0,False,False
2025-08-04,P011,Cooking Oil (1L),Cooking,False,365,27,350.0,270.0,9450.0,Monday,False,False,8,2025,32,18.0,0.0,Sunny,1,0.2286,0.0,False,False
2025-08-05,P011,Cooking Oil (1L),Cooking,False,365,12,350.0,270.0,4200.0,Tuesday,False,False,8,2025,32,19.2,0.0,Sunny,1,0.2286,0.0,False,False
2025-08-06,P011,Cooking Oil (1L),Cooking,False,365,15,350.0,270.0,5250.0,Wednesday,False,False,8,2025,32,17.3,0.0,Overcast,1,0.2286,0.0,False,False
2025-08-07,P011,Cooking Oil (1L),Cooking,False,365,17,350.0,270.0,5950.0,Thursday,False,False,8,2025,32,14.8,0.0,Partly Cloudy,1,0.2286,0.0,False,False
2025-08-08,P011,Cooking Oil (1L),Cooking,False,365,18,350.0,270.0,6300.0,Friday,False,False,8,2025,32,19.3,2.7,Light Rain,1,0.2286,0.0,False,False
